File	Relation	SNum	Sentence
EBA1415_SWCT_6_SC-05494	R-11-5	1144.1	So with low melanin and higher sun rays it would most likely lead you to severe sunburn again causing skin cancer./
EBA1415_SWCT_6_SC-05494	R-2-5	1144.2	So with low melanin and higher sun rays it would most likely lead you to severe sunburn again causing skin cancer./
EBA1415_SWCT_6_SC-05494	R-5-50	1144.3	So with low melanin and higher sun rays it would most likely lead you to severe sunburn again causing skin cancer./
EBA1415_SWCT_6_SC-05494	R-5-50	1145	Lastly how sunburn causes skin cancer.
EBA1415_SWCT_6_SC-05494	O	1146	Since all my information has shown how to get sunburn especially a severe sunburn, what does it do?
EBA1415_SWCT_6_SC-05494	R-6-50	1147	Well when a sunburn or the sunburn cells do not go away the cells would reproduce irregular cells, which is the cause toward skin cancer or at least is the most likely circumstance due to the cells replicating.
EBA1415_SWCT_6_SC-05494	O	1148	Though other things may occur./
EBA1415_SWCT_6_SC-05494	R-11-50	1149.1	So in conclusion, the main factors to skin cancer are location, melanin levels, and lastly sunburn.
EBA1415_SWCT_6_SC-05494	R-1-50	1149.2	So in conclusion, the main factors to skin cancer are location, melanin levels, and lastly sunburn.
EBA1415_SWCT_6_SC-05494	R-5-50	1149.3	So in conclusion, the main factors to skin cancer are location, melanin levels, and lastly sunburn.
EBA1415_SWCT_6_SC-05494	O	1150	Being in all the more pronto factors proves the likeliness of skin cancer.
EBA1415_SWCT_6_SC-05494	O	1151	So it's your choice sun lotion or skin cancer?//
EBA1415_LVSNa_7_SC_ES-05908	O	1152	The risk of developing skin cancer are three main varieties of skin cancer, basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_LVSNa_7_SC_ES-05908	O	1153	Together, basal and squamous cell carcinoma make up approximately 95 percent of skin cancer.//
EBA1415_SEKL_1_SC_ES-04816	O	1154	Our skin is our largest organ that protects us from infection and loss of water.
EBA1415_SEKL_1_SC_ES-04816	O	1155	Skin maybe our "protector" as to say, but if it protects you, protect it back then.
EBA1415_SEKL_1_SC_ES-04816	O	1156	There are numerous skin disorders, conditions, and diseases, to help or protect your skin from, because if you dont have any skin.......youre as good as dead.
EBA1415_SEKL_1_SC_ES-04816	R-3-50	1157	Skin cancer is the most common type of cancer in the US.
EBA1415_SEKL_1_SC_ES-04816	R-3-50	1158	Its caused by UV rays and it starts to make our skin uncontrollably create abnormal skin cells.
EBA1415_SEKL_1_SC_ES-04816	O	1159	To me it sounds like were mutating.
EBA1415_SEKL_1_SC_ES-04816	O	1160	Skin cancer is bad.
EBA1415_SEKL_1_SC_ES-04816	O	1161	If something protects you protect it back.
EBA1415_SEKL_1_SC_ES-04816	O	1162	Ya know clean it, shave it, dont burn it.
EBA1415_SEKL_1_SC_ES-04816	O	1163	People when theyre at the beach should use sunscreen to not let your self burn.
EBA1415_SEKL_1_SC_ES-04816	O	1164	I think scientist should reaserch more into skin cancer.
EBA1415_SEKL_1_SC_ES-04816	O	1165	Like make more (or better) skin care products to reduce the amount of deaths.
EBA1415_SEKL_1_SC_ES-04816	O	1166	Watch out America use those sunscreens and hats if you want to live.//
EBA1415_ERSK_1_SC-06276	R-2-50	1167	Sunburn, or being by the sun leads to having skin cancer.
EBA1415_ERSK_1_SC-06276	R-2-50	1168	I know this because in the short passage it talks a lot about how the sun hitting at you may cause you to get skin cancer.
EBA1415_ERSK_1_SC-06276	R-12-50	1169.1	When you're outside you got to make sure to wear sunscreen to get a better chance of not getting a sunburn, because a sunburn will probably get your skin cancer.
EBA1415_ERSK_1_SC-06276	R-5-50	1169.2	When you're outside you got to make sure to wear sunscreen to get a better chance of not getting a sunburn, because a sunburn will probably get your skin cancer.
EBA1415_ERSK_1_SC-06276	R-5-50	1170	I know this because in the passage "sunburn" it talks about how sunburns can get you skin cancer.
EBA1415_ERSK_1_SC-06276	R-1-50	1171	In the passage they also state that, if your closer to the equator you have a better chance on getting skin cancer.
EBA1415_ERSK_1_SC-06276	O	1172	They say that because the equator is closer to the sun. /
EBA1415_ERSK_1_SC-06276	O	1173	Sunburning also can be very painful.
EBA1415_ERSK_1_SC-06276	O	1174	It can cause you to death.
EBA1415_ERSK_1_SC-06276	O	1175	It can cause to death because in the passage it says it can be very poisoning, it's an infection, and shock. //
EBA1415_BGJD_2_SC_ES-05744	R-5-50	1176	Sunburns that are severe can lead to skin cancer.
EBA1415_BGJD_2_SC_ES-05744	O	1177	In the text it states, "severe sunburn is called sun poisoning."
EBA1415_BGJD_2_SC_ES-05744	O	1178	This can lead to shock infection and in some cases death.
EBA1415_BGJD_2_SC_ES-05744	R-5-6	1179.1	The text also states, "sunburned skin cells that aren't removed can result in skin cancer."
EBA1415_BGJD_2_SC_ES-05744	R-6-50	1179.2	The text also states, "sunburned skin cells that aren't removed can result in skin cancer."
EBA1415_BGJD_2_SC_ES-05744	R-5-50	1180	Getting severely sunburned at least once can cause you to have skin cancer."
EBA1415_BGJD_2_SC_ES-05744	R-5-6	1181	If a sunburn is severe enough it becomes less likely that all damaged skin cells will be removed," as stated in the reading.//
EBA1415_SWAF_1_SC_ES-04832	O	1182	No essay.
EBA1415_KNKC_1_SC_ES-05422	O	1183	Skin cancer is among the most feared skin disorder, conditions and diseases.
EBA1415_KNKC_1_SC_ES-05422	O	1184	There are 3 main types of skin cancer: basal cell carcinoma, squamous cell carcinoma, and malignant.
EBA1415_KNKC_1_SC_ES-05422	O	1185	Checking your skin for suspicious changes in your skin.
EBA1415_KNKC_1_SC_ES-05422	O	1186	The variety of skin cancer depends on what type of skin cell reproduce.
EBA1415_KNKC_1_SC_ES-05422	O	1187	There are many ways to get skin cancer.
EBA1415_KNKC_1_SC_ES-05422	R-1-2	1188	Where you are located in the equator can determine how much sunlight you get.
EBA1415_KNKC_1_SC_ES-05422	R-1-2	1189	Closer to the equator is where the most sunlight will be directed.
EBA1415_KNKC_1_SC_ES-05422	R-1-2	1190	The closer to the equator the more possibilities or risking any dangers from sunlight.
EBA1415_KNKC_1_SC_ES-05422	O	1191	For example in a graph it shows that as the number of degrees north of the equator increase the number of incidents decrease of skin cancer.
EBA1415_KNKC_1_SC_ES-05422	O	1192	Skin is a useful, great, organ in our body, but it canot fight against solar radiation.
EBA1415_KNKC_1_SC_ES-05422	R-2-5	1193	From the sun we get sunburns wich are horrible.
EBA1415_KNKC_1_SC_ES-05422	R-4-5	1194	Sun burn is caused by damage molecules to genetic molecules in skin cells.
EBA1415_KNKC_1_SC_ES-05422	O	1195	The damaged cells are placed by new ones to repair the damaged cells.
EBA1415_KNKC_1_SC_ES-05422	R-5-6	1196.1	Sun burn cells skin cells that are not removed can lead into skin cancer.//
EBA1415_KNKC_1_SC_ES-05422	R-6-50	1196.2	Sun burn cells skin cells that are not removed can lead into skin cancer.//
EBA1415_HNJD_6_SC_ES-05816	O	1197	Most people don't examin or look ar our own skin where know to take adventage.
EBA1415_HNJD_6_SC_ES-05816	O	1198	We don't look at what wrong.
EBA1415_HNJD_6_SC_ES-05816	O	1199	The top 3 skin cancer are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.//
EBA1415_TRJB_2_SC-6122	O	1200	The risk of developing skin cancer leads to differences of healthy skin.
EBA1415_TRJB_2_SC-6122	O	1201	There are three main varieties of skin cancer: basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TRJB_2_SC-6122	O	1202	Skin cancer is the uncontrollable growth of abnormal skin cells.
EBA1415_TRJB_2_SC-6122	O	1203	Skin is composed of three layers.
EBA1415_TRJB_2_SC-6122	O	1204	The outermost skin layer is the epidermis.
EBA1415_TRJB_2_SC-6122	O	1205	The middle skin layer is the dermis.
EBA1415_TRJB_2_SC-6122	O	1206	This layer includes collagen, elastin and nerve endings.
EBA1415_TRJB_2_SC-6122	O	1207	The innermost layer is subcutaneous fat.
EBA1415_TRJB_2_SC-6122	O	1208	This layer contains tissue that acts as an energy source, cushion, and insulator for the body.
EBA1415_TRJB_2_SC-6122	R-4-5	1209	Sunburn is caused by damage to genetic molecules in skin cells, it happens when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_TRJB_2_SC-6122	O	1210	They are replaced with healthy ones, this additional blood flow is the reason skin becomes red.
EBA1415_TRJB_2_SC-6122	O	1211	The severity of sensations depends on the severity of the burn.
EBA1415_TRJB_2_SC-6122	O	1212	The severe sunburn is called sun poisoning.
EBA1415_TRJB_2_SC-6122	O	1213	It can lead to infection and shock or cause death.
EBA1415_TRJB_2_SC-6122	R-5-6	1214.1	Sunburned skin cells that aren't removed can result in skin cancer.//t
EBA1415_TRJB_2_SC-6122	R-6-50	1214.2	Sunburned skin cells that aren't removed can result in skin cancer.//t
EBA1415_BLRW_3_SC_ES-05176	R-5-50	1215.1	There are many variables that affect the risk of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-11-50	1215.2	There are many variables that affect the risk of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-1-50	1215.3	There are many variables that affect the risk of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-1-50	1216	One example is the distance from the equator a person lives.
EBA1415_BLRW_3_SC_ES-05176	R-1-50	1217	The closer they are to the equator, the higher the risk of skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-11-50	1218	Another example is the amount of melanin a person has.
EBA1415_BLRW_3_SC_ES-05176	R-11-12	1219.1	Melanin is used to protect the skin from solar radiation, so the less Melanin there is in a person, the higher their risk is of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-12-3	1219.2	Melanin is used to protect the skin from solar radiation, so the less Melanin there is in a person, the higher their risk is of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-11-50	1219.3	Melanin is used to protect the skin from solar radiation, so the less Melanin there is in a person, the higher their risk is of developing skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-5-50	1220	A third example is the amount of sunburns a person has had and the frequency of them.
EBA1415_BLRW_3_SC_ES-05176	R-5-50	1221	If a person has severe sunburns, they are more likely to develop skin cancer.
EBA1415_BLRW_3_SC_ES-05176	R-5-50	1222.1	There are multiple variables that affect the risk of getting skin cancer, some of them are: the person's distance from the equator, the amount of melanin their body has, and the severity and frequency of sunburns.//
EBA1415_BLRW_3_SC_ES-05176	R-11-50	1222.2	There are multiple variables that affect the risk of getting skin cancer, some of them are: the person's distance from the equator, the amount of melanin their body has, and the severity and frequency of sunburns.//
EBA1415_BLRW_3_SC_ES-05176	R-1-50	1222.3	There are multiple variables that affect the risk of getting skin cancer, some of them are: the person's distance from the equator, the amount of melanin their body has, and the severity and frequency of sunburns.//
EBA1415_BLRW_5_SC_ES-05191	O	1223	To begin, there are many different ways that skin can occur./
EBA1415_BLRW_5_SC_ES-05191	R-2-50	1224	First, the most common way to get skin cancer is from the Sun.
EBA1415_BLRW_5_SC_ES-05191	O	1225	Getting to much Sun can be very fatal.
EBA1415_BLRW_5_SC_ES-05191	O	1226	There are 3 main varieties of cancer, basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_BLRW_5_SC_ES-05191	O	1227	Basal cell carcinoma, and squamous cell carcinoma together make up 95 percent of skin cancers.
EBA1415_BLRW_5_SC_ES-05191	O	1228	But "malignant melanoma is responsible for the most death's from skin cancer."/
EBA1415_BLRW_5_SC_ES-05191	O	1229	Second, Sunburn can be very bad if you get it in a very severe case which does happen.
EBA1415_BLRW_5_SC_ES-05191	O	1230	In some case if you get it bad enough it is possible that you can die./
EBA1415_BLRW_5_SC_ES-05191	O	1231	Finally, there are many ways leading too skin cancer and many ways to stop it, so be smart when your outside.
EBA1415_BLRW_5_SC_ES-05191	O	1232	I never knew this until now so I am going to be more careful from now on.//
EBA1415_TWJB_7_SC_ES-06226	O	1233	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_TWJB_7_SC_ES-06226	R-4-5	1234.1	Sunburn is one way of developing skin cancer it is caused by damage to genectic molecules in skin cells.
EBA1415_TWJB_7_SC_ES-06226	R-5-50	1234.2	Sunburn is one way of developing skin cancer it is caused by damage to genectic molecules in skin cells.
EBA1415_TWJB_7_SC_ES-06226	R-5-6	1235	Sun burns happens when the body direct blood to skin.
EBA1415_TWJB_7_SC_ES-06226	R-6-50	1236	If you don't remove that can result into skin cancer//
EBA1415_TWJB_7_SC_ES-06226	O	1237	Ran out of time
EBA1415_TTCM_910_SC_ES-06158	O	1238	There are many different ways in developing skin cancer.
EBA1415_TTCM_910_SC_ES-06158	O	1239	There are three main varieties of skin cancer.
EBA1415_TTCM_910_SC_ES-06158	O	1240	One of them are basal cell carcinoma.
EBA1415_TTCM_910_SC_ES-06158	O	1241	Another one is squamous cell carcinoma.
EBA1415_TTCM_910_SC_ES-06158	O	1242	Lastly malignant melanoma.
EBA1415_TTCM_910_SC_ES-06158	O	1243	The one with the most deaths is malignant melanoma.
EBA1415_TTCM_910_SC_ES-06158	O	1244	Our skin is our largest organ.
EBA1415_TTCM_910_SC_ES-06158	O	1245	Therefore it covers every region of our body.
EBA1415_TTCM_910_SC_ES-06158	O	1246	Skin cancer is feared the most because anyone can get it, even though there are multiple skin disorders.
EBA1415_TTCM_910_SC_ES-06158	O	1247	The outermost layer is the epidermis.
EBA1415_TTCM_910_SC_ES-06158	O	1248	The middle layer is the dermis and the inner layer is fat.
EBA1415_TTCM_910_SC_ES-06158	R-5-50	1249	You can develope skin cancer from sun burn.
EBA1415_TTCM_910_SC_ES-06158	R-5-6	1250.1	The reasoning behind that is because if you get sunburn so bad and the skin cells that are sunburned aren't removed can result in skin cancer.
EBA1415_TTCM_910_SC_ES-06158	R-6-50	1250.2	The reasoning behind that is because if you get sunburn so bad and the skin cells that are sunburned aren't removed can result in skin cancer.
EBA1415_TTCM_910_SC_ES-06158	R-4-5	1251	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_TTCM_910_SC_ES-06158	R-5-6	1252	Sunburn happens when blood directed from the body to the skin to try to fix or take out damage cells.
EBA1415_TTCM_910_SC_ES-06158	R-5-50	1253	Chances double if 5 or mores unburns are on the body.
EBA1415_TTCM_910_SC_ES-06158	O	1254	This is how you can develop skin cancer.
EBA1415_TTCM_910_SC_ES-06158	O	1255	In conclusion, skin cancer is something not to be played with.
EBA1415_TTCM_910_SC_ES-06158	O	1256	it is serious and anyone can get it.//
EBA1415_SDLC_2_SC_ES-04732	R-3-50	1257.1	There are many things that can cause someone to be at a higher risk of developing skin cancer including being exposed to excessive amounts of uvb radiation and being seriously sunburnt at least once in one's life./
EBA1415_SDLC_2_SC_ES-04732	R-5-50	1257.2	There are many things that can cause someone to be at a higher risk of developing skin cancer including being exposed to excessive amounts of uvb radiation and being seriously sunburnt at least once in one's life./
EBA1415_SDLC_2_SC_ES-04732	R-3-4	1258	Uvb radiation is a type of a solar radiation.
EBA1415_SDLC_2_SC_ES-04732	R-3-4	1259.1	Small amounts of this may lead to little damage, which is fixable by the skin.
EBA1415_SDLC_2_SC_ES-04732	R-4-6	1259.2	Small amounts of this may lead to little damage, which is fixable by the skin.
EBA1415_SDLC_2_SC_ES-04732	R-3-50	1260.1	Excessive amounts of uvb radiation can lead to permanent damage and skin cancer./
EBA1415_SDLC_2_SC_ES-04732	R-3-4	1260.2	Excessive amounts of uvb radiation can lead to permanent damage and skin cancer./
EBA1415_SDLC_2_SC_ES-04732	R-5-50	1261	Something else that may cause someone to be at a higher risk for skin cancer is being seriously sunburnt at least once in one's life.
EBA1415_SDLC_2_SC_ES-04732	R-5-6	1262	When someone is sunburnt, that person's burnt cell would be replaced with new, healthy skin cells.
EBA1415_SDLC_2_SC_ES-04732	R-6-50	1263	One some occasions, some of damaged cells may not be removed.
EBA1415_SDLC_2_SC_ES-04732	R-6-50	1264	This puts that person at a higher risk of getting skin cancer.//
EBA1415_TWJB_7_SC_ES-05063	O	1265	What I think leads to the differences in the risks of developing skin cancer is with people having a higher chance.
EBA1415_TWJB_7_SC_ES-05063	O	1266	Living where there is a lot of sunlight.
EBA1415_TWJB_7_SC_ES-05063	R-2-3	1267	I say this one because being in a lot of sunlight directly increase the amount of UVb radiation is also high.
EBA1415_TWJB_7_SC_ES-05063	R-1-3	1268.1	The more sunlight the more UVb Radiation there is.
EBA1415_TWJB_7_SC_ES-05063	R-3-4	1268.2	The more sunlight the more UVb Radiation there is.
EBA1415_TWJB_7_SC_ES-05063	O	1269	Uvb is a type of solar radiation.
EBA1415_TWJB_7_SC_ES-05063	R-3-4	1270	It damages your skin cells.
EBA1415_TWJB_7_SC_ES-05063	R-3-6	1271	Our bodies can soon repair the damage but in some cases if there is excessive exposure it may not.
EBA1415_TWJB_7_SC_ES-05063	R-2-5	1272.1	Another reason why sunlight is a reason I think people have a higher chance on getting skin cancer is a theory, is because you can get sunburned.
EBA1415_TWJB_7_SC_ES-05063	R-5-50	1272.2	Another reason why sunlight is a reason I think people have a higher chance on getting skin cancer is a theory, is because you can get sunburned.
EBA1415_TWJB_7_SC_ES-05063	R-5-6	1273.1	Sunburn is caused by genetic molecules in skin cells.
EBA1415_TWJB_7_SC_ES-05063	R-4-5	1273.2	Sunburn is caused by genetic molecules in skin cells.
EBA1415_TWJB_7_SC_ES-05063	R-5-6	1274	It happens when blood comes to your skin, trying to repair or take away the damaged cells.
EBA1415_TWJB_7_SC_ES-05063	O	1275	That is also why you turn red.
EBA1415_TWJB_7_SC_ES-05063	R-5-6	1276.1	Sunburn cells that aren't removed can result to having skin cancer.
EBA1415_TWJB_7_SC_ES-05063	R-6-50	1276.2	Sunburn cells that aren't removed can result to having skin cancer.
EBA1415_TWJB_7_SC_ES-05063	R-5-6	1277	If the sunburn is severe enough, some skin cells might not be removd.
EBA1415_TWJB_7_SC_ES-05063	R-5-50	1278.1	In conclusion, what I think leads to the differences in the risks of developing skin cancer is basically being in direct sunlight to much and getting lots of sunburns.//
EBA1415_TWJB_7_SC_ES-05063	R-2-50	1278.2	In conclusion, what I think leads to the differences in the risks of developing skin cancer is basically being in direct sunlight to much and getting lots of sunburns.//
EBA1415_WSAL_2_SC_ES-05962	R-3-50	1279.1	Skin cancer is caused by UvB radiation from the Sun.
EBA1415_WSAL_2_SC_ES-05962	R-2-3	1279.2	Skin cancer is caused by UvB radiation from the Sun.
EBA1415_WSAL_2_SC_ES-05962	R-3-4	1280.1	When the radiation hits the skin cell, it'll do certain amount of damage to us and long time explosure to the sun can cause sunburn.
EBA1415_WSAL_2_SC_ES-05962	R-2-5	1280.2	When the radiation hits the skin cell, it'll do certain amount of damage to us and long time explosure to the sun can cause sunburn.
EBA1415_WSAL_2_SC_ES-05962	O	1281	Skin become red is a result of bloodflow of blood carrying healthy cells to replace the damaged ones.
EBA1415_WSAL_2_SC_ES-05962	R-6-50	1282	When the damaged ones are not replacable, it'll become abnormal, and cause skin cancer.
EBA1415_WSAL_2_SC_ES-05962	R-2-50	1283	Therefore, more time you expose to the sunlight, there's higher chance you'll develope skin cancer.
EBA1415_WSAL_2_SC_ES-05962	R-5-50	1284	Having sunburn in childhood can also affect the chance of getting skin cancer.
EBA1415_WSAL_2_SC_ES-05962	R-5-50	1285	The document shows that getting sunburn in childhood will double the chance of getting skin cancer later in life.
EBA1415_WSAL_2_SC_ES-05962	R-5-50	1286	Having multiple skin burn can also increase the chance of skin cancers.
EBA1415_WSAL_2_SC_ES-05962	R-5-50	1287	The document shows you'll double the chance if you had 5 or more sunburn at any age.
EBA1415_WSAL_2_SC_ES-05962	R-1-50	1288	The chances of getting skin cancer had alot to do with the location and the enviromental landscape as well.
EBA1415_WSAL_2_SC_ES-05962	R-1-50	1289	Research show that if you are closer to the equator, you'll have a greater chance of getting skin cancer.
EBA1415_WSAL_2_SC_ES-05962	R-1-50	1290.1	The statistic in the document showed that the number of skin cancer incidence dramacicly decreased as we move further away from the equator. In conclusion, skin cancer is caused by sun's UVb radiation.
EBA1415_WSAL_2_SC_ES-05962	R-3-50	1290.2	The statistic in the document showed that the number of skin cancer incidence dramacicly decreased as we move further away from the equator. In conclusion, skin cancer is caused by sun's UVb radiation.
EBA1415_WSAL_2_SC_ES-05962	R-2-50	1291	The more you expose to the sun, the higher the chance you'll get skin cancer.
EBA1415_WSAL_2_SC_ES-05962	R-5-50	1292	Also, multiple sunburns can also upgrade the chance of you getting skin cancer too.//
EBA1415_TTCM_2_SC_ES-06137	O	1293	The differences in the risk of skin cancer development are all different in there own ways three main types of skin cancer are basal cell carcinoma, squamous, cell carcinoma, and malignant melanoma.//
EBA1415_TTCM_2_SC_ES-06137	O	1294	Ran out of time
EBA1415_SDMK_6_SC_ES-04777	O	1295	There are many contributing factors to skin cancer.
EBA1415_SDMK_6_SC_ES-04777	R-3-50	1296.1	Skin cancer is caused when too much, an abnormal amount of UVb radiation from the sun is too much for melanin, the pigment which portects you from these exposures.
EBA1415_SDMK_6_SC_ES-04777	R-12-3	1296.2	Skin cancer is caused when too much, an abnormal amount of UVb radiation from the sun is too much for melanin, the pigment which portects you from these exposures.
EBA1415_SDMK_6_SC_ES-04777	R-2-3	1296.3	Skin cancer is caused when too much, an abnormal amount of UVb radiation from the sun is too much for melanin, the pigment which portects you from these exposures.
EBA1415_SDMK_6_SC_ES-04777	R-11-12	1296.4	Skin cancer is caused when too much, an abnormal amount of UVb radiation from the sun is too much for melanin, the pigment which portects you from these exposures.
EBA1415_SDMK_6_SC_ES-04777	R-4-6	1297	When this happens our skin's genetic molicules are damaged which our body most often fixes but sometimes makes a mistake.
EBA1415_SDMK_6_SC_ES-04777	O	1298	The cancer can be categorized under 3 main varieties; basal cell carcinoma, squamosu melanoma, and malignant melanoma.
EBA1415_SDMK_6_SC_ES-04777	O	1299	Malignant melanoma being the most death threatning but only make up 5% of all total occurances.
EBA1415_SDMK_6_SC_ES-04777	R-1-50	1300	Most of the time's skin cancer is due to where you are on earth.
EBA1415_SDMK_6_SC_ES-04777	R-1-2	1301.1	Using longitude and latitude, we can figure out the places where sun's UVb radiation will contact earth the most, where its rays will directly be.
EBA1415_SDMK_6_SC_ES-04777	R-2-3	1301.2	Using longitude and latitude, we can figure out the places where sun's UVb radiation will contact earth the most, where its rays will directly be.
EBA1415_SDMK_6_SC_ES-04777	R-2-4	1302.1	When to much sun damages your skin it causes sunburn.
EBA1415_SDMK_6_SC_ES-04777	R-4-5	1302.2	When to much sun damages your skin it causes sunburn.
EBA1415_SDMK_6_SC_ES-04777	R-5-6	1303	Sunburn is your body trying to kick out all the unwanted and damaged cells by directing blood flow to the skin.
EBA1415_SDMK_6_SC_ES-04777	R-5-6	1304.1	When sunburned cells are not removed, which rarley happens, result as skin cancer.
EBA1415_SDMK_6_SC_ES-04777	R-6-50	1304.2	When sunburned cells are not removed, which rarley happens, result as skin cancer.
EBA1415_SDMK_6_SC_ES-04777	R-5-50	1305	If you ever experience sunburn just once, the chances of developing skin cancer automaticly double at any age.
EBA1415_SDMK_6_SC_ES-04777	O	1306	Sometime severity's of sunburn can even lead to death.//
EBA1415_LVAHa_2_SC_ES-05762	O	1307	There are important things that some people don't know about the human skin, but the article "Your Skin Protects You", explains to us how our skin is realyl important and useful to us.
EBA1415_LVAHa_2_SC_ES-05762	O	1308	There are many types of skin cancer, like they are mentioned in the "Background: Sking Damage" article: Wich are; basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_LVAHa_2_SC_ES-05762	R-5-50	1309	And one of the reason to why many people develop skin cancer is sunburn.
EBA1415_LVAHa_2_SC_ES-05762	R-5-6	1310	The sun burns the skin cells, and that is because the human body sends blood to skin, and it tryes to remove the damaged cells.
EBA1415_LVAHa_2_SC_ES-05762	O	1311	That is what is told to us in the article "Sunburn".
EBA1415_LVAHa_2_SC_ES-05762	R-5-50	1312	It also explains how people develop the skin cancer, because of the sunburn.
EBA1415_LVAHa_2_SC_ES-05762	R-5-6	1313.1	It tells us how if the burned cells arn't removed by new skin cells, the result is skin cancer.//
EBA1415_LVAHa_2_SC_ES-05762	R-6-50	1313.2	It tells us how if the burned cells arn't removed by new skin cells, the result is skin cancer.//
EBA1415_KYNS_4_SC_ES-05395	R-1-50	1314.1	THe latitude and direct sunlight, and the damage to genetic molecules in the skin cells lead to differnces in the risk of developing skin cancer.
EBA1415_KYNS_4_SC_ES-05395	R-2-50	1314.2	THe latitude and direct sunlight, and the damage to genetic molecules in the skin cells lead to differnces in the risk of developing skin cancer.
EBA1415_KYNS_4_SC_ES-05395	R-4-50	1314.3	THe latitude and direct sunlight, and the damage to genetic molecules in the skin cells lead to differnces in the risk of developing skin cancer.
EBA1415_KYNS_4_SC_ES-05395	R-1-2	1315	The closer you are to the equator, the more consistent direct sunlight will be.
EBA1415_KYNS_4_SC_ES-05395	R-1-50	1316	People who lived near the equator has a higher risk on skin cancer.
EBA1415_KYNS_4_SC_ES-05395	R-4-5	1317	Sunburn is also caused by damage to genetic molecules in skin cells.
EBA1415_KYNS_4_SC_ES-05395	O	1318	Sometimes, if the damaged cells aren't as severd enough, there are chances that all damaged skin cells will be removed.
EBA1415_KYNS_4_SC_ES-05395	R-5-6	1319	If a sunburn is severe enough there are less likely that all damaged skin cells will be removed.
EBA1415_KYNS_4_SC_ES-05395	O	1320	There are three main varieties of skin cancer, basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_KYNS_4_SC_ES-05395	O	1321	Together they basal and squamous cell carcinoma has a higher risk of 95% of skin cancer.
EBA1415_KYNS_4_SC_ES-05395	O	1322	Malignant melanoma has 5% of skin cancer. it/
EBA1415_KYNS_4_SC_ES-05395	O	1323	Ran out of Time.//
EBA1415_SWCT_6_SC-05495	O	1324	There are multiple factors that increase the likelihood of developing skin cancer.
EBA1415_SWCT_6_SC-05495	R-5-50	1325.1	Skin cancer is more likely to affect those with low amounts of melanin in their body's, when you live in areas with more direct sunlight, or when you get many causes of sunburn at a young age./
EBA1415_SWCT_6_SC-05495	R-11-50	1325.2	Skin cancer is more likely to affect those with low amounts of melanin in their body's, when you live in areas with more direct sunlight, or when you get many causes of sunburn at a young age./
EBA1415_SWCT_6_SC-05495	R-2-50	1325.3	Skin cancer is more likely to affect those with low amounts of melanin in their body's, when you live in areas with more direct sunlight, or when you get many causes of sunburn at a young age./
EBA1415_SWCT_6_SC-05495	R-1-2	1325.4	Skin cancer is more likely to affect those with low amounts of melanin in their body's, when you live in areas with more direct sunlight, or when you get many causes of sunburn at a young age./
EBA1415_SWCT_6_SC-05495	R-11-3	1326	Those with a smaller amount of melanin in their body's create more vitamin D and thus absorb more radiation.
EBA1415_SWCT_6_SC-05495	R-3-50	1327	The radiation mutates the skin and increases the likelihood of getting skin cancer./
EBA1415_SWCT_6_SC-05495	R-1-2	1328.1	People who live in areas with more direct sunlight experience larger amounts of solar radiation, which mutate the skin and cause skin cancer./
EBA1415_SWCT_6_SC-05495	R-2-3	1328.2	People who live in areas with more direct sunlight experience larger amounts of solar radiation, which mutate the skin and cause skin cancer./
EBA1415_SWCT_6_SC-05495	R-3-4	1328.3	People who live in areas with more direct sunlight experience larger amounts of solar radiation, which mutate the skin and cause skin cancer./
EBA1415_SWCT_6_SC-05495	R-4-50	1328.4	People who live in areas with more direct sunlight experience larger amounts of solar radiation, which mutate the skin and cause skin cancer./
EBA1415_SWCT_6_SC-05495	R-5-6	1329.1	Those who get severe sunburn at a young age might not remove all of the burnt skin cells, causing skin cancer to more likely occur./
EBA1415_SWCT_6_SC-05495	R-6-50	1329.2	Those who get severe sunburn at a young age might not remove all of the burnt skin cells, causing skin cancer to more likely occur./
EBA1415_SWCT_6_SC-05495	O	1330	Those are my reasons for how skin cancer's chances get increased.//
EBA1415_SDLC_2_SC_ES-06285	R-2-50	1331.1	One of the main causes of skin cancer is the sun and it's harmful but helpful UVb rays.
EBA1415_SDLC_2_SC_ES-06285	R-3-50	1331.2	One of the main causes of skin cancer is the sun and it's harmful but helpful UVb rays.
